XLabel,Wavenumber
YLabel,%Transmittance
FileType,%Transmittance
DisplayDirection,20300
PeakDirection,20311
549.711267,90.951056
550.675673,91.120474
551.640078,91.631357
552.604484,92.134027
553.568890,92.550779
554.533295,93.102170
555.497701,93.632272
556.462107,93.420457
557.426513,92.973557
558.390918,92.744963
559.355324,92.885313
560.319730,93.441309
561.284136,93.547639
562.248541,93.141972
563.212947,92.890544
564.177353,92.884591
565.141758,92.451219
566.106164,91.568693
567.070570,91.375473
568.034976,91.812993
568.999381,92.213896
569.963787,92.336462
570.928193,92.020330
571.892599,91.802475
572.857004,91.929322
573.821410,92.314749
574.785816,92.747641
575.750222,92.616928
576.714627,92.328034
577.679033,92.447693
578.643439,92.473418
579.607844,92.223747
580.572250,92.196233
581.536656,92.420940
582.501062,92.493595
583.465467,92.382599
584.429873,92.286349
585.394279,92.110314
586.358685,91.751747
587.323090,91.446309
588.287496,91.156993
589.251902,90.680807
590.216307,90.207918
591.180713,89.888850
592.145119,89.750575
593.109525,89.427032
594.073930,88.762293
595.038336,88.465187
596.002742,88.431394
596.967148,87.975236
597.931553,87.317994
598.895959,86.808475
599.860365,86.418341
600.824771,86.061683
601.789176,85.597622
602.753582,84.990208
603.717988,84.442460
604.682393,83.893198
605.646799,83.040806
606.611205,81.870978
607.575611,80.205254
608.540016,77.913853
609.504422,75.324209
610.468828,72.643081
611.433234,70.050996
612.397639,67.412971
613.362045,64.402526
614.326451,62.349657
615.290857,63.877282
616.255262,69.571597
617.219668,76.782508
618.184074,82.565838
619.148479,86.312257
620.112885,88.742630
621.077291,90.386909
622.041697,91.533604
623.006102,92.354795
623.970508,93.050360
624.934914,93.643857
625.899320,93.990661
626.863725,94.236349
627.828131,94.551035
628.792537,94.815945
629.756942,94.909395
630.721348,94.933113
631.685754,95.031364
632.650160,95.081328
633.614565,94.945731
634.578971,94.849903
635.543377,94.914739
636.507783,94.927314
637.472188,94.862526
638.436594,94.840029
639.401000,94.850612
640.365406,94.838083
641.329811,94.781533
642.294217,94.775448
643.258623,94.818059
644.223028,94.811313
645.187434,94.763621
646.151840,94.704009
647.116246,94.704301
648.080651,94.757281
649.045057,94.756515
650.009463,94.695713
650.973869,94.605513
651.938274,94.539192
652.902680,94.505610
653.867086,94.465219
654.831491,94.447395
655.795897,94.449313
656.760303,94.437843
657.724709,94.406192
658.689114,94.359591
659.653520,94.321031
660.617926,94.298930
661.582332,94.293128
662.546737,94.273049
663.511143,94.232702
664.475549,94.211768
665.439955,94.177082
666.404360,94.126155
667.368766,94.029013
668.333172,93.790818
669.297577,93.586100
670.261983,93.523194
671.226389,93.446180
672.190795,93.331575
673.155200,93.196007
674.119606,93.015409
675.084012,92.852384
676.048418,92.753879
677.012823,92.737557
677.977229,92.765841
678.941635,92.786749
679.906040,92.846128
680.870446,92.973129
681.834852,93.090225
682.799258,93.157263
683.763663,93.230158
684.728069,93.295054
685.692475,93.325565
686.656881,93.371017
687.621286,93.428955
688.585692,93.490720
689.550098,93.564093
690.514504,93.594850
691.478909,93.572392
692.443315,93.577628
693.407721,93.587345
694.372126,93.534339
695.336532,93.525087
696.300938,93.580986
697.265344,93.572678
698.229749,93.529335
699.194155,93.528790
700.158561,93.528280
701.122967,93.467050
702.087372,93.369101
703.051778,93.293505
704.016184,93.207651
704.980590,93.098634
705.944995,93.031843
706.909401,92.999389
707.873807,92.963209
708.838212,92.903672
709.802618,92.811706
710.767024,92.706054
711.731430,92.573681
712.695835,92.454968
713.660241,92.412213
714.624647,92.369505
715.589053,92.294044
716.553458,92.246564
717.517864,92.166709
718.482270,92.023951
719.446675,91.914575
720.411081,91.819034
721.375487,91.707221
722.339893,91.599348
723.304298,91.449140
724.268704,91.285778
725.233110,91.126681
726.197516,90.946607
727.161921,90.763073
728.126327,90.531318
729.090733,90.241497
730.055139,89.957249
731.019544,89.677270
731.983950,89.347609
732.948356,88.985608
733.912761,88.605540
734.877167,88.234751
735.841573,87.864459
736.805979,87.333412
737.770384,86.928591
738.734790,86.933341
739.699196,86.897996
740.663602,86.691703
741.628007,86.536749
742.592413,86.360384
743.556819,86.163606
744.521224,85.979199
745.485630,85.774467
746.450036,85.519415
747.414442,85.191538
748.378847,84.832595
749.343253,84.443874
750.307659,84.009975
751.272065,83.505366
752.236470,82.872046
753.200876,82.100236
754.165282,81.161764
755.129688,79.968385
756.094093,78.458188
757.058499,76.554330
758.022905,74.107247
758.987310,70.888798
759.951716,66.765860
760.916122,61.951337
761.880528,57.221292
762.844933,54.275985
763.809339,55.026668
764.773745,59.574186
765.738151,65.993415
766.702556,72.254856
767.666962,77.355974
768.631368,81.178473
769.595773,84.009786
770.560179,86.127510
771.524585,87.711447
772.488991,88.915030
773.453396,89.849248
774.417802,90.581681
775.382208,91.144208
776.346614,91.570821
777.311019,91.931107
778.275425,92.233632
779.239831,92.432720
780.204237,92.531828
781.168642,92.545099
782.133048,92.468624
783.097454,92.319717
784.061859,92.077348
785.026265,91.702448
785.990671,91.194579
786.955077,90.526106
787.919482,89.608883
788.883888,88.305670
789.848294,86.424233
790.812700,83.633214
791.777105,79.944447
792.741511,75.692626
793.705917,70.816080
794.670323,66.669091
795.634728,66.164344
796.599134,69.528125
797.563540,74.076068
798.527945,77.789888
799.492351,80.203813
800.456757,81.614765
801.421163,82.434513
802.385568,82.901208
803.349974,83.168239
804.314380,83.331489
805.278786,83.418760
806.243191,83.439928
807.207597,83.438650
808.172003,83.419303
809.136408,83.355820
810.100814,83.274972
811.065220,83.200131
812.029626,83.136160
812.994031,83.092167
813.958437,83.035668
814.922843,82.918565
815.887249,82.739800
816.851654,82.487860
817.816060,82.150790
818.780466,81.726441
819.744872,81.187594
820.709277,80.549814
821.673683,79.825299
822.638089,79.017944
823.602494,78.184647
824.566900,77.376650
825.531306,76.622345
826.495712,75.930040
827.460117,75.315938
828.424523,74.792833
829.388929,74.333815
830.353335,73.910701
831.317740,73.479899
832.282146,72.988706
833.246552,72.405880
834.210957,71.701099
835.175363,70.850164
836.139769,69.850758
837.104175,68.719607
838.068580,67.523644
839.032986,66.444490
839.997392,65.737787
840.961798,65.596339
841.926203,65.998460
842.890609,66.659095
843.855015,67.250345
844.819421,67.693369
845.783826,68.178366
846.748232,68.883123
847.712638,69.723611
848.677043,70.405943
849.641449,70.617014
850.605855,70.146189
851.570261,68.985177
852.534666,67.487259
853.499072,66.311653
854.463478,66.039851
855.427884,66.780194
856.392289,68.112817
857.356695,69.465592
858.321101,70.451767
859.285507,70.898130
860.249912,70.767722
861.214318,70.019272
862.178724,68.569059
863.143129,66.351613
864.107535,63.301650
865.071941,59.377004
866.036347,54.666895
867.000752,49.377437
867.965158,44.009933
868.929564,39.398627
869.893970,36.258185
870.858375,34.861752
871.822781,35.164225
872.787187,36.803593
873.751592,39.202233
874.715998,41.900570
875.680404,44.614567
876.644810,47.155818
877.609215,49.455349
878.573621,51.560515
879.538027,53.550301
880.502433,55.481048
881.466838,57.384674
882.431244,59.284365
883.395650,61.185863
884.360056,63.126129
885.324461,65.158591
886.288867,67.331162
887.253273,69.646933
888.217678,71.985883
889.182084,74.208211
890.146490,76.258669
891.110896,78.110928
892.075301,79.750458
893.039707,81.167977
894.004113,82.375562
894.968519,83.426653
895.932924,84.365695
896.897330,85.212540
897.861736,85.962736
898.826141,86.579671
899.790547,87.031639
900.754953,87.352698
901.719359,87.598134
902.683764,87.799108
903.648170,87.998178
904.612576,88.238963
905.576982,88.550359
906.541387,88.933166
907.505793,89.373466
908.470199,89.875922
909.434605,90.434834
910.399010,91.036912
911.363416,91.669988
912.327822,92.313741
913.292227,92.950519
914.256633,93.575645
915.221039,94.186617
916.185445,94.755866
917.149850,95.263572
918.114256,95.705619
919.078662,96.067244
920.043068,96.358135
921.007473,96.594308
921.971879,96.770498
922.936285,96.888759
923.900690,96.968375
924.865096,97.026190
925.829502,97.055678
926.793908,97.057855
927.758313,97.048208
928.722719,97.023921
929.687125,96.981862
930.651531,96.925405
931.615936,96.855991
932.580342,96.775772
933.544748,96.687190
934.509154,96.597235
935.473559,96.497737
936.437965,96.380637
937.402371,96.254464
938.366776,96.106068
939.331182,95.927923
940.295588,95.739443
941.259994,95.531443
942.224399,95.284362
943.188805,95.020987
944.153211,94.758792
945.117617,94.487870
946.082022,94.226441
947.046428,94.005694
948.010834,93.833516
948.975240,93.703805
949.939645,93.617473
950.904051,93.593635
951.868457,93.632117
952.832862,93.720273
953.797268,93.852429
954.761674,93.996809
955.726080,94.122436
956.690485,94.206593
957.654891,94.208943
958.619297,94.127788
959.583703,93.992918
960.548108,93.792605
961.512514,93.515115
962.476920,93.172473
963.441325,92.742245
964.405731,92.201846
965.370137,91.551645
966.334543,90.768132
967.298948,89.824411
968.263354,88.701118
969.227760,87.335998
970.192166,85.649001
971.156571,83.628304
972.120977,81.417716
973.085383,79.386891
974.049789,78.010730
975.014194,77.621529
975.978600,78.254645
976.943006,79.610636
977.907411,81.262353
978.871817,82.892878
979.836223,84.337506
980.800629,85.539443
981.765034,86.487427
982.729440,87.211765
983.693846,87.760598
984.658252,88.170304
985.622657,88.475860
986.587063,88.688763
987.551469,88.828841
988.515874,88.922822
989.480280,88.973247
990.444686,88.987898
991.409092,88.977393
992.373497,88.947388
993.337903,88.895367
994.302309,88.825495
995.266715,88.747865
996.231120,88.648827
997.195526,88.524330
998.159932,88.381981
999.124338,88.223251
1000.088743,88.055348
1001.053149,87.874250
1002.017555,87.675230
1002.981960,87.464664
1003.946366,87.246829
1004.910772,87.023619
1005.875178,86.785131
1006.839583,86.528189
1007.803989,86.267386
1008.768395,85.989665
1009.732801,85.678721
1010.697206,85.352056
1011.661612,85.012161
1012.626018,84.657464
1013.590423,84.295528
1014.554829,83.922377
1015.519235,83.547666
1016.483641,83.177062
1017.448046,82.806559
1018.412452,82.438072
1019.376858,82.074992
1020.341264,81.732041
1021.305669,81.407265
1022.270075,81.092052
1023.234481,80.790203
1024.198887,80.502372
1025.163292,80.236102
1026.127698,79.991653
1027.092104,79.760539
1028.056509,79.547229
1029.020915,79.352548
1029.985321,79.164734
1030.949727,78.980830
1031.914132,78.799884
1032.878538,78.604028
1033.842944,78.389038
1034.807350,78.159238
1035.771755,77.900852
1036.736161,77.608972
1037.700567,77.285928
1038.664973,76.925354
1039.629378,76.537175
1040.593784,76.138081
1041.558190,75.718354
1042.522595,75.258355
1043.487001,74.767151
1044.451407,74.269865
1045.415813,73.765660
1046.380218,73.247355
1047.344624,72.721740
1048.309030,72.186707
1049.273436,71.650790
1050.237841,71.121209
1051.202247,70.595828
1052.166653,70.086188
1053.131058,69.584898
1054.095464,69.092053
1055.059870,68.632108
1056.024276,68.194711
1056.988681,67.770403
1057.953087,67.361341
1058.917493,66.950210
1059.881899,66.527607
1060.846304,66.081895
1061.810710,65.589636
1062.775116,65.045335
1063.739522,64.462591
1064.703927,63.859156
1065.668333,63.254154
1066.632739,62.685081
1067.597144,62.224511
1068.561550,61.967054
1069.525956,61.984101
1070.490362,62.335977
1071.454767,63.070328
1072.419173,64.156290
1073.383579,65.500586
1074.347985,66.978402
1075.312390,68.426486
1076.276796,69.721185
1077.241202,70.820587
1078.205607,71.719999
1079.170013,72.452003
1080.134419,73.080580
1081.098825,73.649904
1082.063230,74.170098
1083.027636,74.641838
1083.992042,75.059881
1084.956448,75.405153
1085.920853,75.674184
1086.885259,75.889902
1087.849665,76.051042
1088.814071,76.148895
1089.778476,76.207154
1090.742882,76.236215
1091.707288,76.233049
1092.671693,76.202108
1093.636099,76.131930
1094.600505,76.016088
1095.564911,75.872950
1096.529316,75.721366
1097.493722,75.560253
1098.458128,75.382691
1099.422534,75.199239
1100.386939,75.025268
1101.351345,74.857755
1102.315751,74.684680
1103.280156,74.502696
1104.244562,74.317449
1105.208968,74.142514
1106.173374,73.975587
1107.137779,73.798213
1108.102185,73.627175
1109.066591,73.486052
1110.030997,73.363573
1110.995402,73.250079
1111.959808,73.141094
1112.924214,73.030213
1113.888620,72.914139
1114.853025,72.786741
1115.817431,72.652544
1116.781837,72.529968
1117.746242,72.420997
1118.710648,72.310190
1119.675054,72.194211
1120.639460,72.071954
1121.603865,71.933274
1122.568271,71.777584
1123.532677,71.606643
1124.497083,71.410692
1125.461488,71.176076
1126.425894,70.898252
1127.390300,70.566883
1128.354706,70.160718
1129.319111,69.683433
1130.283517,69.147601
1131.247923,68.546030
1132.212328,67.879095
1133.176734,67.154109
1134.141140,66.367011
1135.105546,65.510758
1136.069951,64.598005
1137.034357,63.650704
1137.998763,62.680288
1138.963169,61.710536
1139.927574,60.765553
1140.891980,59.856292
1141.856386,59.001279
1142.820791,58.209856
1143.785197,57.483587
1144.749603,56.828448
1145.714009,56.248489
1146.678414,55.758103
1147.642820,55.382632
1148.607226,55.149540
1149.571632,55.081582
1150.536037,55.187877
1151.500443,55.455890
1152.464849,55.836444
1153.429255,56.254460
1154.393660,56.632353
1155.358066,56.898377
1156.322472,56.997650
1157.286877,56.902918
1158.251283,56.611525
1159.215689,56.140981
1160.180095,55.514566
1161.144500,54.750750
1162.108906,53.885202
1163.073312,52.957140
1164.037718,51.976528
1165.002123,50.951982
1165.966529,49.902328
1166.930935,48.843412
1167.895340,47.789636
1168.859746,46.753076
1169.824152,45.744097
1170.788558,44.766340
1171.752963,43.818135
1172.717369,42.904347
1173.681775,42.020738
1174.646181,41.157867
1175.610586,40.323227
1176.574992,39.553569
1177.539398,38.894324
1178.503804,38.437642
1179.468209,38.327459
1180.432615,38.680725
1181.397021,39.512121
1182.361426,40.718595
1183.325832,42.138345
1184.290238,43.627023
1185.254644,45.085026
1186.219049,46.463277
1187.183455,47.751154
1188.147861,48.943067
1189.112267,50.042079
1190.076672,51.054260
1191.041078,51.983486
1192.005484,52.830470
1192.969889,53.589172
1193.934295,54.263194
1194.898701,54.859721
1195.863107,55.373006
1196.827512,55.789851
1197.791918,56.102439
1198.756324,56.329883
1199.720730,56.485382
1200.685135,56.553903
1201.649541,56.536380
1202.613947,56.443421
1203.578353,56.273297
1204.542758,56.035906
1205.507164,55.730652
1206.471570,55.347649
1207.435975,54.917053
1208.400381,54.486460
1209.364787,54.093842
1210.329193,53.798909
1211.293598,53.678685
1212.258004,53.799034
1213.222410,54.198056
1214.186816,54.896052
1215.151221,55.883760
1216.115627,57.101157
1217.080033,58.486499
1218.044439,59.983146
1219.008844,61.518192
1219.973250,63.040081
1220.937656,64.513955
1221.902061,65.902344
1222.866467,67.174206
1223.830873,68.328772
1224.795279,69.379829
1225.759684,70.311789
1226.724090,71.123089
1227.688496,71.834196
1228.652902,72.453502
1229.617307,73.006113
1230.581713,73.506837
1231.546119,73.952631
1232.510524,74.360830
1233.474930,74.740324
1234.439336,75.086986
1235.403742,75.405034
1236.368147,75.697390
1237.332553,75.964791
1238.296959,76.210448
1239.261365,76.443387
1240.225770,76.663885
1241.190176,76.872864
1242.154582,77.088413
1243.118988,77.310665
1244.083393,77.536605
1245.047799,77.787654
1246.012205,78.070260
1246.976610,78.383608
1247.941016,78.734926
1248.905422,79.122305
1249.869828,79.547393
1250.834233,80.007328
1251.798639,80.484186
1252.763045,80.974005
1253.727451,81.481149
1254.691856,81.988349
1255.656262,82.484477
1256.620668,82.978871
1257.585073,83.458041
1258.549479,83.898208
1259.513885,84.291028
1260.478291,84.630340
1261.442696,84.918149
1262.407102,85.153540
1263.371508,85.331569
1264.335914,85.462106
1265.300319,85.551596
1266.264725,85.599687
1267.229131,85.609864
1268.193537,85.586942
1269.157942,85.528585
1270.122348,85.429665
1271.086754,85.306255
1272.051159,85.172671
1273.015565,85.030663
1273.979971,84.906928
1274.944377,84.821345
1275.908782,84.772035
1276.873188,84.769227
1277.837594,84.812314
1278.802000,84.895688
1279.766405,85.025097
1280.730811,85.189781
1281.695217,85.377974
1282.659622,85.587448
1283.624028,85.813327
1284.588434,86.047481
1285.552840,86.275866
1286.517245,86.489726
1287.481651,86.686617
1288.446057,86.864877
1289.410463,87.022709
1290.374868,87.160339
1291.339274,87.304717
1292.303680,87.490665
1293.268086,87.732656
1294.232491,88.042513
1295.196897,88.425804
1296.161303,88.866832
1297.125708,89.339511
1298.090114,89.824609
1299.054520,90.301444
1300.018926,90.749381
1300.983331,91.169478
1301.947737,91.557323
1302.912143,91.901647
1303.876549,92.210182
1304.840954,92.487017
1305.805360,92.732917
1306.769766,92.950035
1307.734172,93.126751
1308.698577,93.267477
1309.662983,93.395468
1310.627389,93.507263
1311.591794,93.595874
1312.556200,93.676170
1313.520606,93.745821
1314.485012,93.803291
1315.449417,93.861170
1316.413823,93.907794
1317.378229,93.933180
1318.342635,93.949720
1319.307040,93.960993
1320.271446,93.963115
1321.235852,93.954641
1322.200257,93.938469
1323.164663,93.925533
1324.129069,93.910733
1325.093475,93.882824
1326.057880,93.854915
1327.022286,93.833948
1327.986692,93.811131
1328.951098,93.784712
1329.915503,93.756873
1330.879909,93.725003
1331.844315,93.688962
1332.808721,93.661681
1333.773126,93.649181
1334.737532,93.652299
1335.701938,93.678353
1336.666343,93.719401
1337.630749,93.762553
1338.595155,93.809642
1339.559561,93.866521
1340.523966,93.924682
1341.488372,93.967731
1342.452778,93.998607
1343.417184,94.028382
1344.381589,94.055239
1345.345995,94.080823
1346.310401,94.111807
1347.274806,94.145449
1348.239212,94.184038
1349.203618,94.225896
1350.168024,94.259162
1351.132429,94.288732
1352.096835,94.321939
1353.061241,94.345974
1354.025647,94.352201
1354.990052,94.345404
1355.954458,94.314263
1356.918864,94.247474
1357.883270,94.145232
1358.847675,94.002976
1359.812081,93.820788
1360.776487,93.578979
1361.740892,93.257727
1362.705298,92.858120
1363.669704,92.366510
1364.634110,91.781433
1365.598515,91.114679
1366.562921,90.381608
1367.527327,89.601674
1368.491733,88.764814
1369.456138,87.867261
1370.420544,86.916795
1371.384950,85.883928
1372.349355,84.742071
1373.313761,83.479359
1374.278167,82.073399
1375.242573,80.507402
1376.206978,78.779670
1377.171384,76.923247
1378.135790,75.000188
1379.100196,73.078889
1380.064601,71.302819
1381.029007,69.927739
1381.993413,69.211226
1382.957819,69.252936
1383.922224,69.893067
1384.886630,70.815289
1385.851036,71.722435
1386.815441,72.461662
1387.779847,72.973546
1388.744253,73.204114
1389.708659,73.164322
1390.673064,72.883170
1391.637470,72.365159
1392.601876,71.638355
1393.566282,70.769353
1394.530687,69.787716
1395.495093,68.724533
1396.459499,67.665410
1397.423905,66.681196
1398.388310,65.835527
1399.352716,65.179496
1400.317122,64.730650
1401.281527,64.513367
1402.245933,64.556842
1403.210339,64.843738
1404.174745,65.355247
1405.139150,66.083834
1406.103556,66.964207
1407.067962,67.977198
1408.032368,69.147543
1408.996773,70.470624
1409.961179,71.975658
1410.925585,73.669250
1411.889990,75.545249
1412.854396,77.590695
1413.818802,79.716196
1414.783208,81.794747
1415.747613,83.664892
1416.712019,85.212180
1417.676425,86.359730
1418.640831,87.067449
1419.605236,87.304022
1420.569642,87.031664
1421.534048,86.350903
1422.498454,85.572131
1423.462859,85.122232
1424.427265,85.214434
1425.391671,85.779969
1426.356076,86.625796
1427.320482,87.549035
1428.284888,88.353594
1429.249294,88.951916
1430.213699,89.408832
1431.178105,89.910537
1432.142511,90.606309
1433.106917,91.430199
1434.071322,92.239702
1435.035728,92.959059
1436.000134,93.590821
1436.964539,94.148396
1437.928945,94.603350
1438.893351,94.986054
1439.857757,95.319097
1440.822162,95.603180
1441.786568,95.875700
1442.750974,96.133330
1443.715380,96.371114
1444.679785,96.582448
1445.644191,96.740280
1446.608597,96.852233
1447.573003,96.912930
1448.537408,96.900521
1449.501814,96.792641
1450.466220,96.588674
1451.430625,96.342714
1452.395031,96.116898
1453.359437,95.987777
1454.323843,96.034090
1455.288248,96.256189
1456.252654,96.586843
1457.217060,96.920787
1458.181466,97.195986
1459.145871,97.437591
1460.110277,97.631632
1461.074683,97.781069
1462.039089,97.911807
1463.003494,98.014046
1463.967900,98.098764
1464.932306,98.165912
1465.896711,98.216049
1466.861117,98.263959
1467.825523,98.306925
1468.789929,98.345299
1469.754334,98.374663
1470.718740,98.396645
1471.683146,98.425328
1472.647552,98.462483
1473.611957,98.489101
1474.576363,98.509795
1475.540769,98.542825
1476.505174,98.563273
1477.469580,98.574269
1478.433986,98.600600
1479.398392,98.622504
1480.362797,98.635149
1481.327203,98.651346
1482.291609,98.672447
1483.256015,98.690312
1484.220420,98.695896
1485.184826,98.703957
1486.149232,98.721990
1487.113638,98.738358
1488.078043,98.749686
1489.042449,98.758301
1490.006855,98.772522
1490.971260,98.782956
1491.935666,98.781414
1492.900072,98.788920
1493.864478,98.795354
1494.828883,98.796075
1495.793289,98.812150
1496.757695,98.824636
1497.722101,98.829173
1498.686506,98.833830
1499.650912,98.829802
1500.615318,98.834410
1501.579723,98.847619
1502.544129,98.846642
1503.508535,98.835725
1504.472941,98.840177
1505.437346,98.864079
1506.401752,98.880166
1507.366158,98.875845
1508.330564,98.862757
1509.294969,98.849626
1510.259375,98.840191
1511.223781,98.845287
1512.188187,98.856487
1513.152592,98.847241
1514.116998,98.829689
1515.081404,98.821754
1516.045809,98.823714
1517.010215,98.829174
1517.974621,98.820258
1518.939027,98.806612
1519.903432,98.805275
1520.867838,98.809084
1521.832244,98.806794
1522.796650,98.796612
1523.761055,98.787076
1524.725461,98.786223
1525.689867,98.793271
1526.654272,98.801157
1527.618678,98.811196
1528.583084,98.820783
1529.547490,98.826646
1530.511895,98.837074
1531.476301,98.845484
1532.440707,98.854550
1533.405113,98.870800
1534.369518,98.874385
1535.333924,98.867160
1536.298330,98.861561
1537.262736,98.859014
1538.227141,98.878619
1539.191547,98.908563
1540.155953,98.907300
1541.120358,98.898580
1542.084764,98.898522
1543.049170,98.885751
1544.013576,98.880990
1544.977981,98.891273
1545.942387,98.892121
1546.906793,98.887132
1547.871199,98.885836
1548.835604,98.883700
1549.800010,98.880794
1550.764416,98.878482
1551.728822,98.871908
1552.693227,98.870728
1553.657633,98.885274
1554.622039,98.890014
1555.586444,98.873586
1556.550850,98.871277
1557.515256,98.891090
1558.479662,98.910152
1559.444067,98.921073
1560.408473,98.917163
1561.372879,98.907228
1562.337285,98.909334
1563.301690,98.914162
1564.266096,98.910292
1565.230502,98.899192
1566.194907,98.892749
1567.159313,98.894976
1568.123719,98.898584
1569.088125,98.905530
1570.052530,98.906787
1571.016936,98.894880
1571.981342,98.888780
1572.945748,98.885653
1573.910153,98.866980
1574.874559,98.861615
1575.838965,98.883050
1576.803371,98.885227
1577.767776,98.866066
1578.732182,98.852014
1579.696588,98.841330
1580.660993,98.836479
1581.625399,98.839066
1582.589805,98.835630
1583.554211,98.814599
1584.518616,98.793816
1585.483022,98.788499
1586.447428,98.782020
1587.411834,98.772253
1588.376239,98.766401
1589.340645,98.762359
1590.305051,98.764645
1591.269456,98.765259
1592.233862,98.755877
1593.198268,98.750523
1594.162674,98.756854
1595.127079,98.768293
1596.091485,98.775771
1597.055891,98.778856
1598.020297,98.782293
1598.984702,98.778827
1599.949108,98.773046
1600.913514,98.778567
1601.877920,98.786300
1602.842325,98.781678
1603.806731,98.771598
1604.771137,98.770604
1605.735542,98.768881
1606.699948,98.762686
1607.664354,98.764070
1608.628760,98.762202
1609.593165,98.756297
1610.557571,98.755512
1611.521977,98.748399
1612.486383,98.736719
1613.450788,98.727657
1614.415194,98.716359
1615.379600,98.716771
1616.344005,98.730855
1617.308411,98.727061
1618.272817,98.713121
1619.237223,98.709258
1620.201628,98.698409
1621.166034,98.685197
1622.130440,98.691295
1623.094846,98.709564
1624.059251,98.720892
1625.023657,98.716187
1625.988063,98.705545
1626.952469,98.703117
1627.916874,98.701458
1628.881280,98.694001
1629.845686,98.690523
1630.810091,98.693153
1631.774497,98.695221
1632.738903,98.688026
1633.703309,98.681934
1634.667714,98.695285
1635.632120,98.705439
1636.596526,98.692860
1637.560932,98.679458
1638.525337,98.674624
1639.489743,98.673242
1640.454149,98.672033
1641.418555,98.670438
1642.382960,98.668399
1643.347366,98.659763
1644.311772,98.654006
1645.276177,98.663677
1646.240583,98.665948
1647.204989,98.647585
1648.169395,98.636792
1649.133800,98.639455
1650.098206,98.628635
1651.062612,98.622907
1652.027018,98.661858
1652.991423,98.695230
1653.955829,98.674479
1654.920235,98.652042
1655.884640,98.637844
1656.849046,98.623880
1657.813452,98.632801
1658.777858,98.638754
1659.742263,98.616104
1660.706669,98.602743
1661.671075,98.614625
1662.635481,98.623917
1663.599886,98.619054
1664.564292,98.610351
1665.528698,98.608111
1666.493104,98.604119
1667.457509,98.594891
1668.421915,98.597855
1669.386321,98.602801
1670.350726,98.593849
1671.315132,98.584941
1672.279538,98.572409
1673.243944,98.554867
1674.208349,98.555720
1675.172755,98.564313
1676.137161,98.554392
1677.101567,98.541525
1678.065972,98.536753
1679.030378,98.528238
1679.994784,98.519516
1680.959189,98.515735
1681.923595,98.506508
1682.888001,98.506411
1683.852407,98.534036
1684.816812,98.551506
1685.781218,98.533483
1686.745624,98.514535
1687.710030,98.508010
1688.674435,98.506586
1689.638841,98.509026
1690.603247,98.510384
1691.567653,98.515683
1692.532058,98.526758
1693.496464,98.522110
1694.460870,98.515103
1695.425275,98.530962
1696.389681,98.536616
1697.354087,98.514034
1698.318493,98.494564
1699.282898,98.503052
1700.247304,98.517876
1701.211710,98.496000
1702.176116,98.472945
1703.140521,98.476129
1704.104927,98.476843
1705.069333,98.473166
1706.033738,98.463235
1706.998144,98.442793
1707.962550,98.435402
1708.926956,98.436874
